,Unnamed: 0,publicacion_id,numeroReacciones,comentarios_procesado,sector,fecha,clasificacion,encoding
2974,120,publicacion 150,225,Pero solo están dando a los de inicial por qué no les dan a todos los estudiantes como antes,educacion,2024-06-21,Positive,2
2975,120,publicacion 150,225,Ministerio Educación Ecuador en el cantón Rocafuerte zona del campo no an llegado ni útiles ni mucho menos los libros.,educacion,2024-06-21,Negative,0
2976,120,publicacion 150,225,Atacames ni entregado,educacion,2024-06-21,Neutral,1
2977,120,publicacion 150,225,Y los textos? Van haber o no...,educacion,2024-06-21,Neutral,1
2978,120,publicacion 150,225,Lizeth Urdin,educacion,2024-06-21,Neutral,1
2979,121,publicacion 272,36,"El cambio siempre es bueno pero cuando existe algo mejor pero este no es el caso pues muy indignada por el cambio de plataforma para el paso de notas; con el presente sistema no se puede, no se puedeee; ruego muy comedidamente volver al sistema CARMENTA o ayudarnos a resolver, no podemos estar al frente de la computadora esperando por horas  y no tener garantías que se sube y no se guarda",educacion,2024-06-21,Positive,2
2980,121,publicacion 272,36,"Señores del ministerio la plataforma para subir las notas no funciona, se cuelga todo el tiempo, que hacemos por favor dar respuesta.",educacion,2024-06-21,Positive,2
2981,121,publicacion 272,36,Educacion con calidad y equidad prioriza siempre a toda la comunidad educactiva ,educacion,2024-06-21,Neutral,1
2982,122,publicacion 415,37,El colegio réplica 28 de mayo necesita mantenimiento porfavor no 3speren q pase una desgracia para recién poner carta en el asunto Ministerio Educación Ecuador,educacion,2024-06-21,Positive,2
2983,123,publicacion 215,112,"Ya van 100 años hablando de educación de calidad, cuando tenemos un 60 % de niños con desnutrición. Ocupamos el último lugar en América.",educacion,2024-06-21,Neutral,1
2984,123,publicacion 215,112,"Ruego destinar a la educación al menos el 1% del iva (15%) para mejorar infraestructura con tecnología, tenemos equipos informáticos en escuelas y colegios desde hace 10 años atrás o más, increíble!!!",educacion,2024-06-21,Positive,2
2985,123,publicacion 215,112,Gente de escritorio queriendo cambiar la realidad no se tapa el sol con un dedo,educacion,2024-06-21,Neutral,1
2986,123,publicacion 215,112,Que tan provechosas serán esas reuniones con países que tienen un sistema de educación tanto o mas malo que el nuestro.,educacion,2024-06-21,Negative,0
2987,123,publicacion 215,112,"Jorge Andrade Villacres De todos se puede aprender. Ahora, hacer política pública educativa a partir de ese aprendizaje es lo que quisiéra evidenciar. (Cambio y fuera) o (Cambio y afuera)???",educacion,2024-06-21,Positive,2
2988,123,publicacion 215,112,"Rubí Morillo Tobar De lo malo se aprende lo malo, de lo bueno lo bueno, de lo excelente lo excelente. Lamentablemente no se establecen verdaderas políticas públicas educativas de Estado para conseguir en el tiempo una educación de calidad, que abarque todo el territorio ecuatoriano. ",educacion,2024-06-21,Positive,2
2989,123,publicacion 215,112,"Todo lo que sea para la excelencia de nuestros estudiantes está bienvenido,  continúen así felicidades.",educacion,2024-06-21,Positive,2
2991,123,publicacion 215,112,No borren los comentarios. ¿Dónde está la libertad de expresión? Solo publican lo que les conviene.,educacion,2024-06-21,Positive,2
2992,123,publicacion 215,112,"Solo, foto porque para realizar beneficios para la educación  nada de nada",educacion,2024-06-21,Positive,2
2993,124,publicacion 317,54,Que bonito que obliguen a subir notas a partir de las 10 de la noche en la plataforma por qué no sirve y los docentes debemos estar 9-10-11 de la noche incluso sono órdenes de diatrito oafa las notas sugiero mejoren la plataforma,educacion,2024-06-21,Positive,2
2994,124,publicacion 317,54,Otro ministro ???,educacion,2024-06-21,Neutral,1
2995,124,publicacion 317,54,Otro mas?,educacion,2024-06-21,Neutral,1
2996,124,publicacion 317,54,"¡Qué bien! Señor ministro de educación, por favor dé atención a la aplicación del presupuesto ($ 695 000) para la reparación integral de la Unidad Educativa Ciudad de Pedernales. Nos entristece profundamente que sus instalaciones, afectadas gravemente por la pasada estación invernal, y en su ya lamentable estado de abandono por el Ministerio Educación Ecuador, termine de destruirse y agravar el déficit de infraestructura que tenemos en el Distrito 13D10. Nuestra comunidad educativa reconocerá su decisión de hacer las cosas bien; con más razón, en nuestra necesidad de resiliencia después de tantas penurias experimentadas...",educacion,2024-06-21,Negative,0
2997,125,publicacion 168,101,Buenas tardes excelente trabajo pero también deben acordarse de Imbabura en el Cantón Otavalo de la parroquia de Selva Alegre somos régimen Costa tomemos encuenta Señora Ministra,educacion,2024-06-21,Positive,2
2998,125,publicacion 168,101,Sin duda un trabajo gratificante ,educacion,2024-06-21,Positive,2
2999,125,publicacion 168,101,Exelente Anyshita Navas Salan  y Diego Chegudas Guadalupe que buen trabajo en equipo DECE-UDAI!!! ,educacion,2024-06-21,Positive,2
3000,125,publicacion 168,101,Karo Galeas siempre mi Karito y con el ,educacion,2024-06-21,Neutral,1
3001,125,publicacion 168,101,Que bonito que obliguen a subir notas a partir de las 10 de la noche en la plataforma por qué no sirve y los docentes debemos estar 9-10-11 de la noche incluso sono órdenes de diatrito oafa las notas sugiero mejoren la plataforma,educacion,2024-06-21,Positive,2
3002,125,publicacion 168,101,Excelente ser humano Dra Pauli siempre en el lugar donde la necesitan,educacion,2024-06-21,Positive,2
3003,125,publicacion 168,101,Gracias por llegar con su bondad y nobleza donde más los necesitan ,educacion,2024-06-21,Positive,2
3004,125,publicacion 168,101,Bendiciones excelente trabajo .,educacion,2024-06-21,Positive,2
3005,125,publicacion 168,101,Gracias por tan linda labor.,educacion,2024-06-21,Positive,2
3006,125,publicacion 168,101,"en la costa, cuando dan los libros",educacion,2024-06-21,Neutral,1
3007,125,publicacion 168,101,Excelente!  ,educacion,2024-06-21,Positive,2
3008,125,publicacion 168,101,Excelente trabajo y activación ,educacion,2024-06-21,Positive,2
3009,125,publicacion 168,101,Excelente ,educacion,2024-06-21,Positive,2
3010,125,publicacion 168,101,Excelente liderazgo,educacion,2024-06-21,Positive,2
3013,126,publicacion 77,71,En nuestro país no se puede aplicar el modelo de Croacia en este momento ya que nuestras instituciones no brindan las condiciones para ello,educacion,2024-06-21,Neutral,1
3014,126,publicacion 77,71,Que bonito que obliguen a subir notas a partir de las 10 de la noche en la plataforma por qué no sirve y los docentes debemos estar 9-10-11 de la noche incluso sono órdenes de diatrito oafa las notas sugiero mejoren la plataforma,educacion,2024-06-21,Positive,2
3015,126,publicacion 77,71,Textos para segundo de Basica necesitamos gracias,educacion,2024-06-21,Positive,2
3016,126,publicacion 77,71,"Ni punto de comparación. Primero vaya un tour por las escuelas y colegios rurales, donde ni siquiera tienen Internet.",educacion,2024-06-21,Negative,0
3017,126,publicacion 77,71,"A eso llegar a esos cargos, viajes, diversión y el pueblo peor cada vez",educacion,2024-06-21,Positive,2
3018,126,publicacion 77,71,Chulla vida,educacion,2024-06-21,Neutral,1
3019,127,publicacion 166,70,"Cuando no se la roban ,la plata alcanza",educacion,2024-06-21,Positive,2
3020,127,publicacion 166,70,"Contar con buena infraestructura es primordial, felicitaciones",educacion,2024-06-21,Positive,2
3021,127,publicacion 166,70,No vale la plataforma de notas,educacion,2024-06-21,Negative,0
3022,128,publicacion 211,88,en el lugar de los hechos gracias Educación,educacion,2024-06-21,Positive,2
3024,128,publicacion 211,88,"Excelente gestión exitosa, felicitaciones a todos.",educacion,2024-06-21,Positive,2
3026,133,publicacion 403,116,"Es importante el apoyo a la comunidad educativa en tiempos difíciles, felicitaciones",educacion,2024-06-21,Positive,2
3027,133,publicacion 403,116,"Dorina MBA RECUERDA SER 100PRE COMO LAO EL QUE SIN IMPORTAR LA HORA 100PRE BRILLA Y NOS DEJA VER SUS ENCANTOS,ES + SOLA O ACOMPAÑADA 100PRE BRILLA+",educacion,2024-06-21,Positive,2
3028,133,publicacion 403,116,"La comunidad educativa siempre primero como debe ser, mismas sinceras felicitaciones a todos los participantes del Ministerio de Educación por su dedicación y amor a la juventud de nuestro país",educacion,2024-06-21,Positive,2
3029,133,publicacion 403,116,#educandosiempre.,educacion,2024-06-21,Neutral,1
3030,133,publicacion 403,116,Excelente labor debemos impartir esa educación  de seguridad a toda la comunidades,educacion,2024-06-21,Positive,2
3031,133,publicacion 403,116,"Gracias por su compromiso Ab. Paulina Salazar, es grato tener gente comprometida con la educación y que actúa de manera inmediata en territorio.",educacion,2024-06-21,Positive,2
3032,133,publicacion 403,116,Un agradecimiento especial por su incansable labor y dedicación en la atención a las personas más necesitadas en nuestro sistema educativo. Sin duda el compromiso y esfuerzo marcan una diferencia significativa en sus vidas y en el futuro de nuestra comunidad.,educacion,2024-06-21,Positive,2
3033,133,publicacion 403,116,Excelente gestión,educacion,2024-06-21,Positive,2
3034,133,publicacion 403,116,Gracias x su trabajo felicitaciones,educacion,2024-06-21,Positive,2
3035,133,publicacion 403,116,Excelente labor en este momento difícil de nuestros hermano de Baños,educacion,2024-06-21,Positive,2
3036,133,publicacion 403,116,Saludos  CLUB DE LEONES D09D03 Seguros en comunidad se puede evitar grandes riesgos. Mantengámonos unidos en coordinación y apoyando junto con  las autoridades de Educación que siempre están dispuestas en servicio del que más lo necesita.,educacion,2024-06-21,Positive,2
3037,133,publicacion 403,116,Excelentes acciones e iniciativas realizadas por la seguridad y el bienestar de la comunidad educativa que se encuentran en emergencia. ,educacion,2024-06-21,Positive,2
3038,133,publicacion 403,116,"Excelente labor que realiza el Ministerio de Educación en situaciones de emergencia, todo por el bien de la Comunidad Educativa.",educacion,2024-06-21,Positive,2
3039,133,publicacion 403,116,"Excelente trabajo, todos colaborando por el bienestar de toda la comunidad educativa, demostrando el arduo trabajo desde el territorio.",educacion,2024-06-21,Positive,2
3040,133,publicacion 403,116,Ministerio de Educación apoyando en momentos difíciles a la comunidad,educacion,2024-06-21,Positive,2
3041,133,publicacion 403,116,Excelentes noticias y buen trabajo del Ministerio Educación Ecuador en este momento que más se necesita.,educacion,2024-06-21,Positive,2
3042,133,publicacion 403,116,"Buen trabajo, hoy mas que  nunca, nuestros compatriotas lo necesitan. Dios bendiga su accionar.",educacion,2024-06-21,Positive,2
3043,133,publicacion 403,116,Gracias ppr estar siempre presente con nuestros estudiantes y en especial von los mas necesitados.,educacion,2024-06-21,Positive,2
3044,133,publicacion 403,116,"Excelente gestión, Ministerio de Educacion por el bienestar y seguridad de las comunidades",educacion,2024-06-21,Positive,2
3045,133,publicacion 403,116,Gran apoyo a la seguridad educativa #educacionsiempre,educacion,2024-06-21,Positive,2
3046,133,publicacion 403,116,Excelente iniciativa y compromiso como educación ,educacion,2024-06-21,Positive,2
3047,133,publicacion 403,116,"Que buenas acciones realiza el Mineduc, felicidades por cumplir. ",educacion,2024-06-21,Positive,2
3048,133,publicacion 403,116,Excelente gestión ,educacion,2024-06-21,Positive,2
3049,133,publicacion 403,116,Decisiones muy acertadas en época de emergencia.,educacion,2024-06-21,Negative,0
3050,133,publicacion 403,116,Gran trabajo en favor de la comunidad educativa ,educacion,2024-06-21,Positive,2
3051,133,publicacion 403,116,"Macarena Gancino RECUERDA SER 100PRE COMO LAO EL QUE SIN IMPORTAR LA HORA 100PRE BRILLA Y NOS DEJA VER SUS ENCANTOS,ES + SOLA O ACOMPAÑADA 100PRE BRILLA+",educacion,2024-06-21,Positive,2
3052,133,publicacion 403,116,Gracias por su trabajo en beneficio de nuestros niños y niñas doc Paulina Salazar.,educacion,2024-06-21,Positive,2
3053,133,publicacion 403,116,El trabajo educativo en territorio fortalece las comunidades al brindar acceso a oportunidades de aprendizaje y desarrollo personal ante esta emergencia.,educacion,2024-06-21,Positive,2
3054,133,publicacion 403,116,Felicitaciones abogada Paulina mujer ejemplo siempre oportunamente trabajando en territorio,educacion,2024-06-21,Positive,2
3055,133,publicacion 403,116,Excelente trabajo!,educacion,2024-06-21,Positive,2
3056,133,publicacion 403,116,Dios le bendiga grandemente por el gran esfuerzo por el bienestar de todos,educacion,2024-06-21,Positive,2
3057,133,publicacion 403,116,Digno de felicitarte por el trabajo realizado,educacion,2024-06-21,Positive,2
3058,133,publicacion 403,116,"Buena labor, felicitaciones a todos los que apoyan esta Actividad.",educacion,2024-06-21,Positive,2
3059,133,publicacion 403,116,Excelente ,educacion,2024-06-21,Positive,2
3060,135,publicacion 383,53,Excelente labor ciudadana,educacion,2024-06-21,Positive,2
3061,135,publicacion 383,53,"Exelente la iniciativa por parte del Gobierno del Nuevo Ecuador, para precautelar la seguridad de la ciudadanía",educacion,2024-06-21,Positive,2
3062,135,publicacion 383,53,Muy  buena la iniciativa para la seguridad de la ciudadanía  por precautelar accidentes .,educacion,2024-06-21,Positive,2
3063,135,publicacion 383,53,Felicidades por el gran trabajo para precautelar el bienestar de toda la comunidad.,educacion,2024-06-21,Positive,2
3064,135,publicacion 383,53,Mis felicitaciones por velar siempre la integridad de los estudiantes,educacion,2024-06-21,Positive,2
3065,135,publicacion 383,53,"Excelente trabajo, ",educacion,2024-06-21,Positive,2
3066,135,publicacion 383,53,Muy buen trabajo ,educacion,2024-06-21,Positive,2
3067,135,publicacion 383,53,Excelente trabajo ,educacion,2024-06-21,Positive,2
3068,135,publicacion 383,53,Bendiciones,educacion,2024-06-21,Positive,2
3069,135,publicacion 383,53,Excelente trabajo felicidades ,educacion,2024-06-21,Positive,2
3070,135,publicacion 383,53,Buen  trabajo felicitaciones ,educacion,2024-06-21,Positive,2
3071,136,publicacion 82,46,"No se porque dicen ampliar jornada escolar, hasta el 24, si toda la semana antes del 24 no van a la escuela !!",educacion,2024-06-21,Positive,2
3072,136,publicacion 82,46,Cumplimiento de la TRIGÉSIMA TERCERA LOEI,educacion,2024-06-21,Neutral,1
3073,136,publicacion 82,46,Hoy 17 de JUNIO DEL 2024,educacion,2024-06-21,Neutral,1
3074,136,publicacion 82,46,Cumplimiento de la TRIGÉSIMA TERCERA LOEI,educacion,2024-06-21,Neutral,1
3075,137,publicacion 176,48,Qué pena otra vez se desperdician los recursos. Sra. Ministra optimice el servicio del desayuno escolar busque mejores ofertas.,educacion,2024-06-21,Negative,0
3076,137,publicacion 176,48,Esa colación está pésima esos néctar saben malos y ni hablar de la leche de cereales picantes y tienen un sabor como a vómito. Si van a dar algo del algo bueno no cosas malas,educacion,2024-06-21,Positive,2
3077,137,publicacion 176,48,unas barras de cereal que ni les entra entra el diente de un adulto peor de un niño pequeño  y en que condiciones haran la comida para los pequeños,educacion,2024-06-21,Negative,0
3078,137,publicacion 176,48,Ministerio Educación Ecuador  piensen en suspender clases en Camilo Ponce Enriquez Bella Rica  y sectores aledaños tanto peligro que está ultimadamente  si algo llega a suceder con los estudiantes que van a decir después,educacion,2024-06-21,Negative,0
